Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
333,CH 8 2,467.562500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
334,CH 8 3,467.562500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
335,CH 8 4,467.562500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
336,CH 8 5,467.562500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
337,CH 8 6,467.562500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
338,CH 8 7,467.562500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
339,CH 8 8,467.562500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
340,CH 8 9,467.562500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
341,CH 8 10,467.562500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
342,CH 8 11,467.562500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
343,CH 8 12,467.562500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
344,CH 8 13,467.562500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
345,CH 8 14,467.562500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
346,CH 8 15,467.562500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
347,CH 8 16,467.562500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
348,CH 8 17,467.562500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
349,CH 8 18,467.562500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
350,CH 8 19,467.562500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
351,CH 8 20,467.562500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
352,CH 8 21,467.562500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
353,CH 8 22,467.562500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
354,CH 8 23,467.562500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
355,CH 8 24,467.562500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
356,CH 8 25,467.562500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
357,CH 8 26,467.562500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
358,CH 8 27,467.562500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
359,CH 8 28,467.562500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
360,CH 8 29,467.562500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
361,CH 8 30,467.562500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
362,CH 8 31,467.562500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
363,CH 8 32,467.562500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
364,CH 8 33,467.562500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
365,CH 8 34,467.562500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
366,CH 8 35,467.562500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
367,CH 8 36,467.562500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
368,CH 8 37,467.562500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
369,CH 8 38,467.562500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
370,CH 9 1,467.587500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
371,CH 9 2,467.587500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
372,CH 9 3,467.587500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
373,CH 9 4,467.587500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
374,CH 9 5,467.587500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
375,CH 9 6,467.587500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
376,CH 9 7,467.587500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
377,CH 9 8,467.587500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
378,CH 9 9,467.587500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
379,CH 9 10,467.587500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
380,CH 9 11,467.587500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
381,CH 9 12,467.587500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
382,CH 9 13,467.587500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
383,CH 9 14,467.587500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
384,CH 9 15,467.587500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
385,CH 9 16,467.587500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
386,CH 9 17,467.587500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
387,CH 9 18,467.587500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
388,CH 9 19,467.587500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
389,CH 9 20,467.587500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
390,CH 9 21,467.587500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
391,CH 9 22,467.587500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
392,CH 9 23,467.587500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
393,CH 9 24,467.587500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
394,CH 9 25,467.587500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
395,CH 9 26,467.587500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
396,CH 9 27,467.587500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
397,CH 9 28,467.587500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
398,CH 9 29,467.587500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
399,CH 9 30,467.587500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
400,CH 9 31,467.587500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
401,CH 9 32,467.587500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
402,CH 9 33,467.587500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
403,CH 9 34,467.587500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
404,CH 9 35,467.587500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
405,CH 9 36,467.587500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
406,CH 9 37,467.587500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
407,CH 9 38,467.587500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
408,CH 10 1,467.612500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
409,CH 10 2,467.612500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
410,CH 10 3,467.612500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
411,CH 10 4,467.612500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
412,CH 10 5,467.612500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
413,CH 10 6,467.612500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
414,CH 10 7,467.612500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
415,CH 10 8,467.612500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
416,CH 10 9,467.612500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
417,CH 10 10,467.612500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
418,CH 10 11,467.612500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
419,CH 10 12,467.612500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
420,CH 10 13,467.612500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
421,CH 10 14,467.612500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
422,CH 10 15,467.612500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
423,CH 10 16,467.612500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
424,CH 10 17,467.612500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
425,CH 10 18,467.612500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
426,CH 10 19,467.612500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
427,CH 10 20,467.612500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
428,CH 10 21,467.612500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
429,CH 10 22,467.612500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
430,CH 10 23,467.612500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
431,CH 10 24,467.612500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
432,CH 10 25,467.612500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
433,CH 10 26,467.612500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
434,CH 10 27,467.612500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
435,CH 10 28,467.612500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
436,CH 10 29,467.612500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
437,CH 10 30,467.612500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
438,CH 10 31,467.612500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
439,CH 10 32,467.612500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
440,CH 10 33,467.612500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
441,CH 10 34,467.612500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
442,CH 10 35,467.612500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
443,CH 10 36,467.612500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
444,CH 10 37,467.612500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
445,CH 10 38,467.612500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
446,CH 11 1,467.637500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
447,CH 11 2,467.637500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
448,CH 11 3,467.637500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
449,CH 11 4,467.637500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
450,CH 11 5,467.637500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
451,CH 11 6,467.637500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
452,CH 11 7,467.637500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
453,CH 11 8,467.637500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
454,CH 11 9,467.637500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
455,CH 11 10,467.637500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
456,CH 11 11,467.637500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
457,CH 11 12,467.637500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
458,CH 11 13,467.637500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
459,CH 11 14,467.637500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
460,CH 11 15,467.637500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
461,CH 11 16,467.637500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
462,CH 11 17,467.637500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
463,CH 11 18,467.637500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
464,CH 11 19,467.637500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
465,CH 11 20,467.637500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
466,CH 11 21,467.637500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
467,CH 11 22,467.637500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
468,CH 11 23,467.637500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
469,CH 11 24,467.637500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
470,CH 11 25,467.637500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
471,CH 11 26,467.637500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
472,CH 11 27,467.637500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
473,CH 11 28,467.637500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
474,CH 11 29,467.637500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
475,CH 11 30,467.637500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
476,CH 11 31,467.637500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
477,CH 11 32,467.637500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
478,CH 11 33,467.637500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
479,CH 11 34,467.637500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
480,CH 11 35,467.637500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
481,CH 11 36,467.637500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
482,CH 11 37,467.637500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
483,CH 11 38,467.637500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
484,CH 12 1,467.662500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
485,CH 12 2,467.662500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
486,CH 12 3,467.662500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
487,CH 12 4,467.662500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
488,CH 12 5,467.662500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
489,CH 12 6,467.662500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
490,CH 12 7,467.662500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
491,CH 12 8,467.662500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
492,CH 12 9,467.662500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
493,CH 12 10,467.662500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
494,CH 12 11,467.662500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
495,CH 12 12,467.662500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
496,CH 12 13,467.662500,,0.000000,TSQL,103.5,103.5,023,NN,FM,5.00,S,,,,,
497,CH 12 14,467.662500,,0.000000,TSQL,107.2,107.2,023,NN,FM,5.00,S,,,,,
498,CH 12 15,467.662500,,0.000000,TSQL,110.9,110.9,023,NN,FM,5.00,S,,,,,
499,CH 12 16,467.662500,,0.000000,TSQL,114.8,114.8,023,NN,FM,5.00,S,,,,,
500,CH 12 17,467.662500,,0.000000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,,,,
501,CH 12 18,467.662500,,0.000000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,,
502,CH 12 19,467.662500,,0.000000,TSQL,127.3,127.3,023,NN,FM,5.00,S,,,,,
503,CH 12 20,467.662500,,0.000000,TSQL,131.8,131.8,023,NN,FM,5.00,S,,,,,
504,CH 12 21,467.662500,,0.000000,TSQL,136.5,136.5,023,NN,FM,5.00,S,,,,,
505,CH 12 22,467.662500,,0.000000,TSQL,141.3,141.3,023,NN,FM,5.00,S,,,,,
506,CH 12 23,467.662500,,0.000000,TSQL,146.2,146.2,023,NN,FM,5.00,S,,,,,
507,CH 12 24,467.662500,,0.000000,TSQL,151.4,151.4,023,NN,FM,5.00,S,,,,,
508,CH 12 25,467.662500,,0.000000,TSQL,156.7,156.7,023,NN,FM,5.00,S,,,,,
509,CH 12 26,467.662500,,0.000000,TSQL,162.2,162.2,023,NN,FM,5.00,S,,,,,
510,CH 12 27,467.662500,,0.000000,TSQL,167.9,167.9,023,NN,FM,5.00,S,,,,,
511,CH 12 28,467.662500,,0.000000,TSQL,173.8,173.8,023,NN,FM,5.00,S,,,,,
512,CH 12 29,467.662500,,0.000000,TSQL,179.9,179.9,023,NN,FM,5.00,S,,,,,
513,CH 12 30,467.662500,,0.000000,TSQL,186.2,186.2,023,NN,FM,5.00,S,,,,,
514,CH 12 31,467.662500,,0.000000,TSQL,192.8,192.8,023,NN,FM,5.00,S,,,,,
515,CH 12 32,467.662500,,0.000000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,,
516,CH 12 33,467.662500,,0.000000,TSQL,210.7,210.7,023,NN,FM,5.00,S,,,,,
517,CH 12 34,467.662500,,0.000000,TSQL,218.1,218.1,023,NN,FM,5.00,S,,,,,
518,CH 12 35,467.662500,,0.000000,TSQL,225.7,225.7,023,NN,FM,5.00,S,,,,,
519,CH 12 36,467.662500,,0.000000,TSQL,233.6,233.6,023,NN,FM,5.00,S,,,,,
520,CH 12 37,467.662500,,0.000000,TSQL,241.8,241.8,023,NN,FM,5.00,S,,,,,
521,CH 12 38,467.662500,,0.000000,TSQL,250.3,250.3,023,NN,FM,5.00,S,,,,,
522,CH 13 1,467.687500,,0.000000,TSQL,67.0,67.0,023,NN,FM,5.00,,,,,,
523,CH 13 2,467.687500,,0.000000,TSQL,71.9,71.9,023,NN,FM,5.00,S,,,,,
524,CH 13 3,467.687500,,0.000000,TSQL,74.4,74.4,023,NN,FM,5.00,S,,,,,
525,CH 13 4,467.687500,,0.000000,TSQL,77.0,77.0,023,NN,FM,5.00,S,,,,,
526,CH 13 5,467.687500,,0.000000,TSQL,79.7,79.7,023,NN,FM,5.00,S,,,,,
527,CH 13 6,467.687500,,0.000000,TSQL,82.5,82.5,023,NN,FM,5.00,S,,,,,
528,CH 13 7,467.687500,,0.000000,TSQL,85.4,85.4,023,NN,FM,5.00,S,,,,,
529,CH 13 8,467.687500,,0.000000,TSQL,88.5,88.5,023,NN,FM,5.00,S,,,,,
530,CH 13 9,467.687500,,0.000000,TSQL,91.5,91.5,023,NN,FM,5.00,S,,,,,
531,CH 13 10,467.687500,,0.000000,TSQL,94.8,94.8,023,NN,FM,5.00,S,,,,,
532,CH 13 11,467.687500,,0.000000,TSQL,97.4,97.4,023,NN,FM,5.00,S,,,,,
533,CH 13 12,467.687500,,0.000000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,,
